Surname,Firstname,NRS,Box number,Full Name,Year appointed silk,Date of correspondence,Digital ID,Archives Investigator link
Bradley,William James,NRS302_333,10/42917A,William James Bradley,1934,16 Aug 1934,NRS302_333_a127_10_42917_[18]_00010b,
Bradley,William James,NRS302_333,10/42917A,William James Bradley,1934,21 Aug 1934,NRS302_333_a127_10_42917_[18]_00011,
Bradley,William James,NRS302_333,10/42917A,William James Bradley,1934,11 Aug 1934,NRS302_333_a127_10_42917_[18]_00012a,
Bradley,William James,NRS302_333,10/42917A,William James Bradley,1934,14 Aug 1934,NRS302_333_a127_10_42917_[18]_00012b,
Bradley,William James,NRS302_333,10/42917A,William James Bradley,1934,14 Aug 1934,NRS302_333_a127_10_42917_[18]_00013,
Bradley,William James,NRS302_333,10/42917A,William James Bradley,1934,22 Aug 1934,NRS302_333_a127_10_42917_[18]_00014,
Bradley,William James,NRS302_333,10/42917A,William James Bradley,1934,22 Aug 1934,NRS302_333_a127_10_42917_[18]_00015,
Bradley,William James,NRS302_333,10/42917A,William James Bradley,1934,22 Aug 1934,NRS302_333_a127_10_42917_[18]_00018,
Bradley,William James,NRS302_333,10/42917A,William James Bradley,1934,23 Aug 1934,NRS302_333_a127_10_42917_[18]_00019,
Bradley,William James,NRS302_333,10/42917A,William James Bradley,1934,23 Aug 1934,NRS302_333_a127_10_42917_[18]_00022,
Bradley,William James,NRS302_333,10/42917A,William James Bradley,1934,23 Aug 1934,NRS302_333_a127_10_42917_[18]_00023,
Bradley,William James,NRS302_333,10/42917A,William James Bradley,1934,23 Aug 1934,NRS302_333_a127_10_42917_[18]_00025,
Brissenden,Edwin Mayfield,NRS302_333,10/42918,Edwin Mayfield Brissenden,1920,17 Apr 1920,NRS302_333_a127_10_42918_[15]_00001,
Brissenden,Edwin Mayfield,NRS302_333,10/42918,Edwin Mayfield Brissenden,1920,17 Apr 1920,NRS302_333_a127_10_42918_[15]_00002,
Brissenden,Edwin Mayfield,NRS302_333,10/42918,Edwin Mayfield Brissenden,1920,,NRS302_333_a127_10_42918_[15]_00003,
Brissenden,Edwin Mayfield,NRS302_333,10/42918,Edwin Mayfield Brissenden,1920,,NRS302_333_a127_10_42918_[15]_00004,
Brissenden,Edwin Mayfield,NRS302_333,10/42918,Edwin Mayfield Brissenden,1920,,NRS302_333_a127_10_42918_[15]_00005,
Brissenden,Edwin Mayfield,NRS302_333,10/42918,Edwin Mayfield Brissenden,1920,,NRS302_333_a127_10_42918_[15]_00006,
Brissenden,Edwin Mayfield,NRS302_333,10/42918,Edwin Mayfield Brissenden,1920,,NRS302_333_a127_10_42918_[15]_00007,
Brissenden,Edwin Mayfield,NRS302_333,10/42918,Edwin Mayfield Brissenden,1920,,NRS302_333_a127_10_42918_[15]_00008,
Brissenden,Edwin Mayfield,NRS302_333,10/42918,Edwin Mayfield Brissenden,1920,,NRS302_333_a127_10_42918_[15]_00009,
Brissenden,Edwin Mayfield,NRS302_333,10/42918,Edwin Mayfield Brissenden,1920,,NRS302_333_a127_10_42918_[15]_00010,
Brissenden,Edwin Mayfield,NRS302_333,10/42918,Edwin Mayfield Brissenden,1920,,NRS302_333_a127_10_42918_[15]_00011,
Brissenden,Edwin Mayfield,NRS302_333,10/42918,Edwin Mayfield Brissenden,1920,,NRS302_333_a127_10_42918_[15]_00012,
Brissenden,Edwin Mayfield,NRS302_333,10/42918,Edwin Mayfield Brissenden,1920,,NRS302_333_a127_10_42918_[15]_00013,
Broomfield,Reginald Cobden,NRS302_333,10/42918,Reginald Cobden Broomfield,1919,03 Apr 1916,NRS302_333_a127_10_42918_[14]_00055c,
Broomfield,Reginald Cobden,NRS302_333,10/42918,Reginald Cobden Broomfield,1919,06 Apr 1916,NRS302_333_a127_10_42918_[14]_00057,
Broomfield,Reginald Cobden,NRS302_333,10/42918,Reginald Cobden Broomfield,1919,03 Apr 1916,NRS302_333_a127_10_42918_[14]_00055a,
Broomfield,Reginald Cobden,NRS302_333,10/42918,Reginald Cobden Broomfield,1919,03 Apr 1916,NRS302_333_a127_10_42918_[14]_00055b,
Broomfield,Reginald Cobden,NRS302_333,10/42918,Reginald Cobden Broomfield,1919,08 Apr 1916,NRS302_333_a127_10_42918_[14]_00056,
Broomfield,Reginald Cobden,NRS302_333,10/42918,Reginald Cobden Broomfield,1919,14 Feb 1916,NRS302_333_a127_10_42918_[14]_00062,
Broomfield,Reginald Cobden,NRS302_333,10/42918,Reginald Cobden Broomfield,1919,,NRS302_333_a127_10_42918_[15]_00014,
Broomfield,Reginald Cobden,NRS302_333,10/42918,Reginald Cobden Broomfield,1919,,NRS302_333_a127_10_42918_[15]_00015,
Broomfield,Reginald Cobden,NRS302_333,10/42918,Reginald Cobden Broomfield,1919,,NRS302_333_a127_10_42918_[15]_00016,
Broomfield,Reginald Cobden,NRS302_333,10/42918,Reginald Cobden Broomfield,1919,,NRS302_333_a127_10_42918_[15]_00019,
Broomfield,Reginald Cobden,NRS302_333,10/42918,Reginald Cobden Broomfield,1919,,NRS302_333_a127_10_42918_[15]_00020,
Broomfield,Reginald Cobden,NRS302_333,10/42918,Reginald Cobden Broomfield,1919,,NRS302_333_a127_10_42918_[15]_00027,
Browne,Joeseph Alexander,NRS302_333,10/42917A,Joeseph Alexander Browne,1926,11 Mar 1926,NRS302_333_a127_10_42917_[05]_00001,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\206
Browne,Joeseph Alexander,NRS302_333,10/42917A,Joeseph Alexander Browne,1926,11 Mar 1926,NRS302_333_a127_10_42917_[05]_00002,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\206
Browne,Joeseph Alexander,NRS302_333,10/42917A,Joeseph Alexander Browne,1926,29 Mar 1926,NRS302_333_a127_10_42917_[05]_00003,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\206
Browne,Joeseph Alexander,NRS302_333,10/42917A,Joeseph Alexander Browne,1926,17 Mar 1926,NRS302_333_a127_10_42917_[05]_00006,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\206
Browne,Joeseph Alexander,NRS302_333,10/42917A,Joeseph Alexander Browne,1926,19 Feb 1926,NRS302_333_a127_10_42917_[05]_00009a,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\206
Browne,Joeseph Alexander,NRS302_333,10/42917A,Joeseph Alexander Browne,1926,19 Feb 1926,NRS302_333_a127_10_42917_[05]_00009b,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\206
Browne,Joeseph Alexander,NRS302_333,10/42917A,Joeseph Alexander Browne,1926,23 Feb 1926,NRS302_333_a127_10_42917_[05]_00009c,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\206
Browne,Joeseph Alexander,NRS302_333,10/42917A,Joeseph Alexander Browne,1926,17 Mar 1926,NRS302_333_a127_10_42917_[05]_00010,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\206
Browne,Joeseph Alexander,NRS302_333,10/42917A,Joeseph Alexander Browne,1926,13 Mar 1926,NRS302_333_a127_10_42917_[05]_00014,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\206
Browne,Joeseph Alexander,NRS302_333,10/42917A,Joeseph Alexander Browne,1926,01 Mar 1926,NRS302_333_a127_10_42917_[05]_00016,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\206
Browne,Joeseph Alexander,NRS302_333,10/42917A,Joeseph Alexander Browne,1926,11 Mar 1926,NRS302_333_a127_10_42917_[05]_00015,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\206
Browning,Robert J.,NRS302_333,10/42918,Robert J. Browning,,30 Jan 1904,NRS302_333_a127_10_42918_[04]_00019,
Browning,Robert J.,NRS302_333,10/42918,Robert J. Browning,,08 Feb 1904,NRS302_333_a127_10_42918_[04]_00020,
Browning,Robert J.,NRS302_333,10/42918,Robert J. Browning,,14 Jan 1904,NRS302_333_a127_10_42918_[04]_00021,
Campbell,James Lang,NRS302_333,10/42918,James Lang Campbell,1910,02 Mar 1910,NRS302_333_a127_10_42918_[08]_00020,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\87 
Campbell,James Lang,NRS302_333,10/42918,James Lang Campbell,1910,01 Mar 1910,NRS302_333_a127_10_42918_[08]_00021,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\87 
Campbell,James Lang,NRS302_333,10/42918,James Lang Campbell,1910,02 Mar 1910,NRS302_333_a127_10_42918_[08]_00015,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\87 
Campbell,James Lang,NRS302_333,10/42918,James Lang Campbell,1910,01 Mar 1910,NRS302_333_a127_10_42918_[08]_00018,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\87 
Campbell,James Lang,NRS302_333,10/42918,James Lang Campbell,1910,03 Mar 1910,NRS302_333_a127_10_42918_[08]_00008,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\87 
Campbell,James Lang,NRS302_333,10/42918,James Lang Campbell,1910,01 Jan 1910,NRS302_333_a127_10_42918_[08]_00013,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\87 
Campbell,James Lang,NRS302_333,10/42918,James Lang Campbell,1910,02 Mar 1910,NRS302_333_a127_10_42918_[08]_00014,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\87 
Campbell,James Lang,NRS302_333,10/42918,James Lang Campbell,1910,04 Mar 1910,NRS302_333_a127_10_42918_[08]_00005,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\87 
Campbell,James Lang,NRS302_333,10/42918,James Lang Campbell,1910,25 Feb 1910,NRS302_333_a127_10_42918_[08]_00022,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\87 
Campbell,James Lang,NRS302_333,10/42918,James Lang Campbell,1910,25 Feb 1910,NRS302_333_a127_10_42918_[08]_00023,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\87 
Campbell,James Lang,NRS302_333,10/42918,James Lang Campbell,1910,25 Feb 1910,NRS302_333_a127_10_42918_[08]_00024,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\87 
Campbell,James Lang,NRS302_333,10/42918,James Lang Campbell,1910,14 Jun 1909,NRS302_333_a127_10_42918_[08]_00035,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\87 
Campbell,James Lang,NRS302_333,10/42918,James Lang Campbell,1910,02 Jun 1909,NRS302_333_a127_10_42918_[08]_00036a,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\87 
Campbell,James Lang,NRS302_333,10/42918,James Lang Campbell,1910,02 Jun 1909,NRS302_333_a127_10_42918_[08]_00036b,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\87 
Campbell,James Lang,NRS302_333,10/42918,James Lang Campbell,1910,14 Jun 1909,NRS302_333_a127_10_42918_[08]_00037,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\87 
Campbell,James Lang,NRS302_333,10/42918,James Lang Campbell,1910,18 Feb 1910,NRS302_333_a127_10_42918_[09]_00020,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\87 
Campbell,James Lang,NRS302_333,10/42918,James Lang Campbell,1910,31 Mar 1913,NRS302_333_a127_10_42918_[12]_00001,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\87 
Campbell,James Lang,NRS302_333,10/42918,James Lang Campbell,1910,20 Feb 1916,NRS302_333_a127_10_42918_[13]_00019,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\87 
Campbell,James Lang,NRS302_333,10/42918,James Lang Campbell,1910,14 Feb 1916,NRS302_333_a127_10_42918_[13]_00021,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\87 
Campbell,James Lang,NRS302_333,10/42918,James Lang Campbell,1910,28 Feb 1916,NRS302_333_a127_10_42918_[13]_00014,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\87 
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,20 Feb 1916,NRS302_333_a127_10_42918_[13]_00019,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,14 Feb 1916,NRS302_333_a127_10_42918_[13]_00021,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,31 Mar 1913,NRS302_333_a127_10_42918_[12]_00001,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,15 Feb 1910,NRS302_333_a127_10_42918_[09]_00021,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,15 Feb 1910,NRS302_333_a127_10_42918_[09]_00022a,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,15 Feb 1910,NRS302_333_a127_10_42918_[09]_00022b,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,01 Jan 1911,NRS302_333_a127_10_42918_[09]_00023,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,11 Jun 1909,NRS302_333_a127_10_42918_[09]_00024,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,04 Jun 1909,NRS302_333_a127_10_42918_[09]_00025,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,04 Jun 1909,NRS302_333_a127_10_42918_[09]_00026,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,07 Feb 1911,NRS302_333_a127_10_42918_[09]_00001,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,07 Feb 1911,NRS302_333_a127_10_42918_[09]_00002,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,10 Feb 1911,NRS302_333_a127_10_42918_[09]_00003,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,10 Feb 1911,NRS302_333_a127_10_42918_[09]_00004,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,10 Feb 1911,NRS302_333_a127_10_42918_[09]_00005,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,08 Feb 1911,NRS302_333_a127_10_42918_[09]_00006,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,08 Feb 1911,NRS302_333_a127_10_42918_[09]_00007,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,13 Feb 1911,NRS302_333_a127_10_42918_[09]_00008,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,16 Dec 1910,NRS302_333_a127_10_42918_[09]_00009,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,16 Dec 1910,NRS302_333_a127_10_42918_[09]_00010,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,23 Mar 1910,NRS302_333_a127_10_42918_[09]_00011a,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,23 Mar 1910,NRS302_333_a127_10_42918_[09]_00011b,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,21 Mar 1910,NRS302_333_a127_10_42918_[09]_00012,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,18 Mar 1910,NRS302_333_a127_10_42918_[09]_00013a,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,18 Mar 1910,NRS302_333_a127_10_42918_[09]_00013b,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,19 Mar 1910,NRS302_333_a127_10_42918_[09]_00013c,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,16 Mar 1910,NRS302_333_a127_10_42918_[09]_00014,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,14 Mar 1910,NRS302_333_a127_10_42918_[09]_00015,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,25 Feb 1910,NRS302_333_a127_10_42918_[09]_00017,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,18 Feb 1910,NRS302_333_a127_10_42918_[09]_00020,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,25 Feb 1910,NRS302_333_a127_10_42918_[08]_00024,
Canaway,Arthur Pitcairn,NRS302_333,10/42918,Arthur Pitcairn Canaway,1911,01 Mar 1910,NRS302_333_a127_10_42918_[08]_00021,
Cassidy,Jack Evelyn,NRS302_333,10/42917B,Jack Evelyn Cassidy,1938,18 Nov 1942,NRS302_333_a127_10_42917_[41]_00015,
Cassidy,Jack Evelyn,NRS302_333,10/42917B,Jack Evelyn Cassidy,1938,09 Aug 1938,NRS302_333_a127_10_42917_[26]_00007,
Cassidy,Jack Evelyn,NRS302_333,10/42917B,Jack Evelyn Cassidy,1938,15 Aug 1938,NRS302_333_a127_10_42917_[26]_00008,
Cassidy,Jack Evelyn,NRS302_333,10/42917B,Jack Evelyn Cassidy,1938,15 Aug 1938,NRS302_333_a127_10_42917_[26]_00009,
Cassidy,Jack Evelyn,NRS302_333,10/42917B,Jack Evelyn Cassidy,1938,23 Jun 1938,NRS302_333_a127_10_42917_[26]_00010a,
Cassidy,Jack Evelyn,NRS302_333,10/42917B,Jack Evelyn Cassidy,1938,24 Jun 1938,NRS302_333_a127_10_42917_[26]_00010b,
Cassidy,Jack Evelyn,NRS302_333,10/42917B,Jack Evelyn Cassidy,1938,24 Jun 1938,NRS302_333_a127_10_42917_[26]_00011,
Cassidy,Jack Evelyn,NRS302_333,10/42917B,Jack Evelyn Cassidy,1938,28 Jul 1938,NRS302_333_a127_10_42917_[26]_00012,
Cassidy,Jack Evelyn,NRS302_333,10/42917B,Jack Evelyn Cassidy,1938,28 Jul 1938,NRS302_333_a127_10_42917_[26]_00013,
Cassidy,Jack Evelyn,NRS302_333,10/42917B,Jack Evelyn Cassidy,1938,28 Jul 1938,NRS302_333_a127_10_42917_[26]_00014,
Chambers,Rex,NRS302_333,10/42917B,Rex Chambers,1953,06 Dec 1944,NRS302_333_a127_10_42917_[39]_00010,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\80
Chambers,Rex,NRS302_333,10/42917B,Rex Chambers,1953,16 Dec 1942,NRS302_333_a127_10_42917_[38]_00026,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\80
Chambers,Rex,NRS302_333,10/42917B,Rex Chambers,1953,27 Oct 1943,NRS302_333_a127_10_42917_[38]_00049,http://investigator.records.nsw.gov.au/Entity.aspx?Path=\Person\80 
Chubb,M.C.,NRS302_333,10/42918,M.C. Chubb,,02 Jul 1909,NRS302_333_a127_10_42918_[08]_00029,
Chubb,M.C.,NRS302_333,10/42918,M.C. Chubb,,02 Jul 1909,NRS302_333_a127_10_42918_[09]_00042,
Clancy,Brian Patrick,NRS302_333,10/42917B,Brian Patrick Clancy,1938,18 Nov 1942,NRS302_333_a127_10_42917_[41]_00015,
Clancy,Brian Patrick,NRS302_333,10/42917B,Brian Patrick Clancy,1938,01 Mar 1938,NRS302_333_a127_10_42917_[25]_00001a,
Clancy,Brian Patrick,NRS302_333,10/42917B,Brian Patrick Clancy,1938,01 Mar 1938,NRS302_333_a127_10_42917_[25]_00001b,
Clancy,Brian Patrick,NRS302_333,10/42917B,Brian Patrick Clancy,1938,08 Apr 1938,NRS302_333_a127_10_42917_[25]_00002,
Clancy,Brian Patrick,NRS302_333,10/42917B,Brian Patrick Clancy,1938,25 Mar 1938,NRS302_333_a127_10_42917_[25]_00003,
Clancy,Brian Patrick,NRS302_333,10/42917B,Brian Patrick Clancy,1938,07 Apr 1938,NRS302_333_a127_10_42917_[25]_00004,
Clancy,Brian Patrick,NRS302_333,10/42917B,Brian Patrick Clancy,1938,25 Mar 1938,NRS302_333_a127_10_42917_[25]_00005,
Clancy,Brian Patrick,NRS302_333,10/42917B,Brian Patrick Clancy,1938,25 Mar 1938,NRS302_333_a127_10_42917_[25]_00012,
Coghlan,Charles Augustus,NRS302_333,10/42918,Charles Augustus Coghlan,1921,,NRS302_333_a127_10_42918_[18]_00025,
Coghlan,Charles Augustus,NRS302_333,10/42918,Charles Augustus Coghlan,1921,,NRS302_333_a127_10_42918_[18]_00026,
Coghlan,Charles Augustus,NRS302_333,10/42918,Charles Augustus Coghlan,1921,,NRS302_333_a127_10_42918_[18]_00027,
Coghlan,Charles Augustus,NRS302_333,10/42918,Charles Augustus Coghlan,1921,,NRS302_333_a127_10_42918_[18]_00028,
Coghlan,Charles Augustus,NRS302_333,10/42918,Charles Augustus Coghlan,1921,,NRS302_333_a127_10_42918_[18]_00029,
Coghlan,Charles Augustus,NRS302_333,10/42918,Charles Augustus Coghlan,1921,,NRS302_333_a127_10_42918_[18]_00030,
Coghlan,Charles Augustus,NRS302_333,10/42918,Charles Augustus Coghlan,1921,,NRS302_333_a127_10_42918_[18]_00031,
Coghlan,Charles Augustus,NRS302_333,10/42918,Charles Augustus Coghlan,1921,,NRS302_333_a127_10_42918_[18]_00032,
Coghlan,Charles Augustus,NRS302_333,10/42918,Charles Augustus Coghlan,1921,,NRS302_333_a127_10_42918_[18]_00033,
Coghlan,Charles Augustus,NRS302_333,10/42918,Charles Augustus Coghlan,1921,,NRS302_333_a127_10_42918_[18]_00034,
Coghlan,Charles Augustus,NRS302_333,10/42918,Charles Augustus Coghlan,1921,,NRS302_333_a127_10_42918_[18]_00035,
Coghlan,Charles Augustus,NRS302_333,10/42918,Charles Augustus Coghlan,1921,,NRS302_333_a127_10_42918_[18]_00036,
Coghlan,Charles Augustus,NRS302_333,10/42918,Charles Augustus Coughlan,1921,18 Feb 1911,NRS302_333_a127_10_42918_[10]_00008,
Coghlan,Charles Augustus,NRS302_333,10/42918,Charles Augustus Coughlan,1921,22 Feb 1911,NRS302_333_a127_10_42918_[10]_00012,
Coghlan,Charles Augustus,NRS302_333,10/42918,Charles Augustus Coughlan,1921,20 Feb 1911,NRS302_333_a127_10_42918_[10]_00013,
Coghlan,Charles Augustus,NRS302_333,10/42918,Charles Augustus Coughlan,1921,21 Feb 1911,NRS302_333_a127_10_42918_[10]_00014,
Coghlan,Charles Augustus,NRS302_333,10/42918,Charles Augustus Coughlan,1921,21 Feb 1911,NRS302_333_a127_10_42918_[10]_00015,
Coghlan,Charles Augustus,NRS302_333,10/42918,Charles Augustus Coughlan,1921,07 Mar 1911,NRS302_333_a127_10_42918_[10]_00016,
Coghlan,Charles Augustus,NRS302_333,10/42918,Charles Augustus Coughlan,1921,15 Feb 1911,NRS302_333_a127_10_42918_[10]_00017,
Collins,Clifford,NRS302_333,10/42917B,Clifford Collins,,30 Mar 1939,NRS302_333_a127_10_42917_[27]_00001,
Collins,Clifford,NRS302_333,10/42917B,Clifford Collins,,28 Mar 1939,NRS302_333_a127_10_42917_[27]_00002,
Collins,Clifford,NRS302_333,10/42917B,Clifford Collins,,14 Feb 1939,NRS302_333_a127_10_42917_[27]_00003a,
Collins,Clifford,NRS302_333,10/42917B,Clifford Collins,,15 Feb 1939,NRS302_333_a127_10_42917_[27]_00003b,
Collins,Clifford,NRS302_333,10/42917B,Clifford Collins,,17 Mar 1939,NRS302_333_a127_10_42917_[27]_00004,
Coyle,William Thomas,NRS302_333,10/42918,William Thomas Coyle,1920,,NRS302_333_a127_10_42918_[17]_00017,
Coyle,William Thomas,NRS302_333,10/42918,William Thomas Coyle,1920,,NRS302_333_a127_10_42918_[17]_00018,
Coyle,William Thomas,NRS302_333,10/42918,William Thomas Coyle,1920,,NRS302_333_a127_10_42918_[17]_00019,
Coyle,William Thomas,NRS302_333,10/42918,William Thomas Coyle,1920,,NRS302_333_a127_10_42918_[17]_00020,
Coyle,William Thomas,NRS302_333,10/42918,William Thomas Coyle,1920,,NRS302_333_a127_10_42918_[17]_00021,
Coyle,William Thomas,NRS302_333,10/42918,William Thomas Coyle,1920,,NRS302_333_a127_10_42918_[17]_00022,
Coyle,William Thomas,NRS302_333,10/42918,William Thomas Coyle,1920,,NRS302_333_a127_10_42918_[17]_00023,
Coyle,William Thomas,NRS302_333,10/42918,The Daily Telegraph - William Thomas Coyle,1920,,NRS302_333_a127_10_42918_[17]_00024,
Coyle,William Thomas,NRS302_333,10/42918,William Thomas Coyle,1920,,NRS302_333_a127_10_42918_[17]_00025,
